plotid_time,status,species,BA_m2_sum,n_trees,mean_dbh_cm,max_dbh_cm,min_dbh_cm,mean_ht2c,mean_ht,mean_ht2d,n_trees_ha,BA_m2_ha
Caples125 prefire ,L,ABMA,0.585031310942308,21,16.5761904761905,39.1,5.6,1.6047619047619,9.30476190476191,0.00952380952380953,84.98406,2.36753981099999
Caples125 prefire ,L,PICO,0.120687423380306,1,39.2,39.2,39.2,2.7,18.7,0,4.04686,0.488405106180823
Caples125 prefire ,L,PIJE,0.49533884068232,6,29.65,43.3,9.8,4.93333333333333,15.6833333333333,0.0833333333333333,24.28116,2.00456694080365
Caples125 prefire ,L,PILA,0.421404599172738,2,50.35,62.5,38.2,10,13.75,0,8.09372,1.70536541620818
Caples126 prefire ,D,ABCO,0.837841554961986,16,21.60625,57,8.2,,9.275,0.7875,64.74976,3.39062747511346
Caples126 prefire ,L,ABCO,0.588109286344663,6,30.7,69.1,17.1,7.58333333333333,12.3666666666667,0.333333333333333,24.28116,2.37999594653676
Caples126 prefire ,L,PIJE,0.372703629856789,2,48.55,52.5,44.6,8.85,20,4.1,8.09372,1.50827941152224
Caples127 prefire ,D,ABMA,0.357391703612733,3,37.4166666666667,49.3,23.15,,14.4333333333333,0.133333333333333,12.14058,1.44631418968222
Caples127 prefire ,L,ABCO,0.491675350949152,7,27.5428571428571,51.4,13.55,1.77142857142857,16.7428571428571,0.292857142857143,28.32802,1.98974131074209
Caples127 prefire ,L,ABMA,0.212029229783429,5,18.76,45.9,9.2,1.39,8.98,0.24,20.2343,0.858052608841366
Caples127 prefire ,L,CADE,0.45243096821959,3,32.5,74,9.7,2,10.9666666666667,0.45,12.14058,1.83092478804913
Caples127 prefire ,L,PIJE,0.0206119894002026,1,16.2,16.2,16.2,1.8,5.3,1,4.04686,0.083413835424104
Caples128 prefire ,D3,ABMA,0.64335890554702,4,45.2,47,41.5,,6.575,,16.18744,2.60358342050201
Caples128 prefire ,L,ABCO,0.237430577184029,2,37.2,48.5,25.9,6.75,18.05,2.55,8.09372,0.960848305582959
Caples128 prefire ,L,ABMA,0.513208219695938,6,30.2166666666667,59.1,20.1,6.66666666666667,13.0166666666667,2.16666666666667,24.28116,2.07688181595871
DryCreek21 prefire ,live,PIJE,2.61752257364361,8,61.56875,76.9,11.9,6.4625,21.6875,1.5375,32.37488,10.5927474023754
DryCreek22 prefire ,dead,PIJE,0.0394081382466304,1,22.4,22.4,22.4,,11,4.5,4.04686,0.159479218344759
DryCreek22 prefire ,live,PIJE,1.2873376865945,12,35.0708333333333,51.6,11.35,8.49166666666667,17.1916666666667,4.85833333333333,48.56232,5.20967539037182
DryCreek23 prefire ,dead,PIJE,0.0602628156793228,1,27.7,27.7,27.7,,10,8,4.04686,0.243875178260024
DryCreek23 prefire ,live,PIJE,2.00459450898605,5,71.22,81.4,64.8,13.34,29.86,7.58,20.2343,8.11231333463527
DryCreek24 prefire ,live,PICO,0.200296166620434,1,50.5,50.5,50.5,0.7,16.9,0,4.04686,0.810570544849571
DryCreek24 prefire ,live,PIJE,0.220618344098343,1,53,53,53,2,15,0.3,4.04686,0.892811551997821
DryCreek25 prefire ,live,PIJE,2.85254885069994,4,89.15,145.5,62,11.15,26.475,7,16.18744,11.5438658419435
DryCreek26 prefire ,live,PIJE,1.34920801596476,8,42.5625,71.3,9.2,8.5,17.25,5.375,32.37488,5.46005595148714
DryCreek27 prefire ,live,PIJE,2.72260236837134,7,67.3,88,20.6,8.8,24.0714285714286,5.38571428571429,28.32802,11.0179906204672
DryCreek28 prefire ,live,PIJE,1.55989814187959,7,52.7714285714286,65.5,42,8.15714285714286,22.1428571428571,7.62857142857143,28.32802,6.31268939444685
DryCreek29 prefire ,live,PIJE,1.69762026237537,11,43.9863636363636,50.1,31.7,5.20909090909091,14.7727272727273,2.36363636363636,44.51546,6.87003153499638
DryCreek30 prefire ,live,PIJE,1.26991343198999,7,47.4571428571429,65.7,41.5,8.91428571428572,20.6714285714286,6.42857142857143,28.32802,5.139161871383
DryCreek31 prefire ,live,PIJE,3.32920778146401,11,61.7181818181818,74.2,50.4,8.89090909090909,24.1090909090909,7.73636363636364,44.51546,13.4728378024955
DryCreek32 prefire ,dead,"",0.78949715641222,9,29.6555555555556,55.2,10,,10.0555555555556,2.41111111111111,36.42174,3.19498446239835
DryCreek32 prefire ,dead,PIJE,0.522503406959747,9,22.8222222222222,56.7,12.8,,7.41111111111111,1.56666666666667,36.42174,2.11449813748912
DryCreek32 prefire ,live,PIJE,0.380310211069293,2,49.2,49.9,48.5,11.3,18.25,4.2,8.09372,1.53906218076788
DryCreek33 prefire ,dead,PIJE,0.878479626732497,5,46.74,58.5,38,,13.44,2.3,20.2343,3.55508406223867
DryCreek34 prefire ,live,PIJE,1.59354616999587,7,53.1142857142857,65,40,9.82857142857143,18.6571428571429,3.25714285714286,28.32802,6.44885825350947
DryCreek35 prefire ,dead,PICO,0.0683492751696629,1,29.5,29.5,29.5,,18,2.5,4.04686,0.276599947713102
DryCreek35 prefire ,dead,PIJE,0.0606987116600084,1,27.8,27.8,27.8,,4.1,0,4.04686,0.245639188268422
DryCreek35 prefire ,live,PIJE,1.84908959962417,11,42.7454545454546,93.4,25.3,9.67272727272727,17.5363636363636,2.91818181818182,44.51546,7.48300673713506
DryCreek36 prefire ,dead,PIJE,0.0555716324493499,1,26.6,26.6,26.6,,7,0.3,4.04686,0.224890616493976
DryCreek36 prefire ,live,PIJE,1.96856750983284,5,70.2,84,56.5,11,19.8,4.56,20.2343,7.96651711284213
DryCreek37 prefire ,dead,PIJE,1.18487523124629,5,53.52,76.6,41.5,,16.68,4.2,20.2343,4.79502417832137
DryCreek37 prefire ,live,PIJE,0.554434554690834,2,59.2,64.2,54.2,13,19.7,2.9,8.09372,2.24371902199615
DryCreek38 prefire ,dead,PICO,0.119459060652752,1,39,39,39,,19.8,1,4.04686,0.483434094193195
DryCreek38 prefire ,dead,PIJE,1.20397925617277,7,43.5428571428572,81,24,,16.5571428571429,4.01428571428571,28.32802,4.87233549263534
DryCreek39 prefire ,dead,PIJE,1.37120800026922,18,30.175,50.9,20.3,,10.8444444444444,3.25555555555556,72.84348,5.54908680796951
DryCreek39 prefire ,live,PIJE,0.310191433837495,2,44.3,47.8,40.8,8.45,13.4,3.4,8.09372,1.25530130593961
DryCreek40 prefire ,dead,PIJE,1.60796765107217,5,63.12,79.8,49.2,,19.74,4.7,20.2343,6.50721996841793
DryCreek41 prefire ,dead,PICO,0.133757234217402,6,16.1166666666667,23.8,9.6,,9.75,1.41666666666667,24.28116,0.541296800865037
DryCreek41 prefire ,dead,PIJE,0.492825762908989,11,22.5590909090909,32.7,9.3,,8.68181818181818,2.2,44.51546,1.99439686688587
DryCreek43 prefire ,live,PIJE,0.480216784444265,4,37.925,50.5,25.4,4.8,11.85,2.45,16.18744,1.94337009629612
DryCreek46 prefire ,dead,PIJE,0.0439233922880023,2,15.55,21.7,9.4,,4.7,0.7,8.09372,0.177751819314625
DryCreek46 prefire ,live,PIAL,0.0614259903593144,5,12.36,14.8,9.1,1.3,6.92,0.06,20.2343,0.248582383345495
DryCreek46 prefire ,live,PIJE,1.12901555402052,17,26.3911764705882,52.3,8.6,3.47647058823529,8.80588235294118,1.41176470588235,68.79662,4.56896788494347
DryCreek48 prefire ,live,PICO,0.0839818402139258,1,32.7,32.7,32.7,0.1,11.5,0,4.04686,0.339862749888128
DryCreek48 prefire ,live,PIJE,1.78875138572116,2,104.85,124.7,85,4.65,27.85,4.5,8.09372,7.23882643281953
DryCreek50 prefire ,live,PIJE,1.6182021745394,8,39.6375,114.2,8.2,2.95,11.625,0.6775,32.37488,6.54863765205653
DryCreek52 prefire ,live,PIJE,0.0813193404400084,6,12.95,17.1,10.7,0.383333333333333,3.21666666666667,0.05,24.28116,0.329087986053052
fm10-1 prefire ,dead,abco,1.12995626467073,5,51.14,79.2,29.4,,12.96,,20.2343,4.57277480924537
fm10-1 prefire ,live,abco,0.396877399927999,10,19.54,38.4,7.8,4.25,8.75,,40.4686,1.60610727467262
fm10-1 prefire ,live,abma,0.942207619108729,2,77.2,83.4,71,18.75,45.9,,8.09372,3.81298232546635
fm10-1 prefire ,live,cade,0.399494346608439,4,31.05,52.6,8,3.675,12.325,,16.18744,1.61669769151583
fm10-1 prefire ,live,pila,1.702182443957,3,82.7333333333333,108.2,60.9,13.6666666666667,38.6,,12.14058,6.88849404515183
fm10-1 prefire ,stump,abco,,1,,,,,,,4.04686,
fm10-1 prefire ,stump,cade,,1,,,,,,,4.04686,
fm10-1 prefire ,stump,pila,,1,,,,,,,4.04686,
fm10-1 prefire ,stump,unk,,2,,,,,,,8.09372,
fm10-10 prefire ,dead,abco,0.0381844879080572,2,15.3,18.3,12.3,,2.05,,8.09372,0.1545272767356
fm10-10 prefire ,dead,abma,0.0075429639612691,1,9.8,9.8,9.8,,4,,4.04686,0.0305253191363014
fm10-10 prefire ,live,abco,1.15126804383452,22,20.7,79.9,7.9,4.84090909090909,10.2045454545455,,89.03092,4.65902059587215
fm10-10 prefire ,live,cade,0.584034640672957,8,26.675,51.4,10.5,4.375,10.625,,32.37488,2.36350642595376
fm10-10 prefire ,live,pila,0.587654540808056,1,86.5,86.5,86.5,17,34,,4.04686,2.37815565501449
fm10-10 prefire ,stump,cade,,2,,,,,,,8.09372,
fm10-11 prefire ,dead,abco,0.344608366755735,2,44.65,58.8,30.5,,13,,8.09372,1.39458181508911
fm10-11 prefire ,dead ,abco,0.302881733130755,1,62.1,62.1,62.1,,23,,4.04686,1.22571997053753
fm10-11 prefire ,live,abco,0.486379803832445,20,16.26,33.3,9,4.85,8.68,,80.9372,1.96831097293737
fm10-11 prefire ,live,cade,1.20762821603992,1,124,124,124,22,34,,4.04686,4.8871023223633
fm10-11 prefire ,Live,abco,0.00865901475145687,1,10.5,10.5,10.5,1.5,6,,4.04686,0.0350418204370807
fm10-12 prefire ,dead,abco,0.0113097335529233,1,12,12,12,,7,,4.04686,0.045768908325983
fm10-12 prefire ,dead,abma,0.201090204163629,1,50.6,50.6,50.6,,15.2,,4.04686,0.813783903621624
fm10-12 prefire ,live,abco,2.1513752155489,21,29.8571428571429,78.2,8,6.90476190476191,16.1190476190476,,84.98406,8.70631430479624
fm10-12 prefire ,live,cade,1.10027449727961,2,79.95,104.7,55.2,9,27.5,,8.09372,4.45265685206096
fm10-12 prefire ,live,pila,0.862605944452071,1,104.8,104.8,104.8,19,40,,4.04686,3.49084549236531
fm10-13 prefire ,live,cade,0.0214260467425825,3,9.45666666666667,10.9,7.9,0.5,4.33333333333333,,12.14058,0.0867082115206872
fm10-13 prefire ,live,pipo,0.689527358485094,7,35.1,43.1,27.75,3.71428571428571,13.6714285714286,,28.32802,2.79042068595899
fm10-13 prefire ,stump,pipo,,1,,,,,,,4.04686,
fm10-14 prefire ,dead,abma,0.107791970935483,4,15.275,33.4,8.8,,10.625,,16.18744,0.436219015499968
fm10-14 prefire ,dead,cade,0.408282166658693,1,72.1,72.1,72.1,,27,,4.04686,1.6522607689644
fm10-14 prefire ,live,abco,0.791353837670491,13,24.3461538461539,58.4,7.8,8.80769230769231,15.8076923076923,,52.60918,3.2024981915152
fm10-14 prefire ,live,abco ,0.00515299735005066,1,8.1,8.1,8.1,2.5,6,,4.04686,0.020853458856026
fm10-14 prefire ,live,abma,0.84797240587165,15,22.9866666666667,64.3,7.9,9.03333333333333,15.7666666666667,,60.7029,3.43162561042574
fm10-14 prefire ,live,cade,0.734417183213157,1,96.7,96.7,96.7,22,33,,4.04686,2.97208352205799
fm10-15 prefire ,dead,abco,0.508034801993639,2,56.7,61.1,52.3,,7,,8.09372,2.05594571879598
fm10-15 prefire ,dead,abco ,0.0176714586764426,1,15,15,15,,1.5,,4.04686,0.0715139192593484
fm10-15 prefire ,live,abco,0.163240295873179,11,12.9454545454545,24.5,7.9,3.38636363636364,6.50909090909091,,44.51546,0.660610623757334
fm10-15 prefire ,live,abco ,0.279048040464296,10,16.47,41.7,7.6,4.45,9.68,,40.4686,1.12926835303334
fm10-15 prefire ,live,abma,0.0899650034226875,4,14.875,27.9,7.9,3.75,6.5,,16.18744,0.364075773751137
fm10-15 prefire ,live,cade,0.133536733683029,7,14.6357142857143,22.8,8.5,3,6.07142857142857,,28.32802,0.540404466072501
fm10-15 prefire ,live,pila,0.604881464124015,5,34.98,59.7,7.9,6.2,16.3,,20.2343,2.44787060190491
fm10-15 prefire ,stump,abco ,,1,,,,,,,4.04686,
fm10-2 prefire ,dead,abco,0.0529743207229945,3,14.3666666666667,17.6,8.3,,4.93333333333333,,12.14058,0.214379659561057
fm10-2 prefire ,dead,abma,0.13502820479532,6,14.6583333333333,33,8.45,,7.16666666666667,,24.28116,0.54644024085799
fm10-2 prefire ,dead,dead ,0.00528101725068444,1,8.2,8.2,8.2,,9,,4.04686,0.0213715374711048
fm10-2 prefire ,live,abco,1.72471473186671,32,18.615625,79.3,7.9,6.640625,10.796875,,129.49952,6.97967905980212
fm10-2 prefire ,live,abma,1.11278510462437,13,28.2307692307692,58.2,9.2,9.11538461538461,15.8461538461538,,52.60918,4.50328552850017
fm10-2 prefire ,live,amba,0.173494454294496,1,47,47,47,20,28,,4.04686,0.702107767306225
fm10-2 prefire ,live,cade,0.931652653190831,2,69.75,102.4,37.1,10.75,23,,8.09372,3.77026785609185
fm10-2 prefire ,live,pila,0.0317308711994203,1,20.1,20.1,20.1,5.5,9,,4.04686,0.128410393422086
fm10-2 prefire ,stump,abco,,2,,,,,,,8.09372,
fm10-2 prefire ,stump,abma,,1,,,,,,,4.04686,
fm10-3 prefire ,live,abco,2.52877238483016,23,26.7347826086957,86.2,7.9,,13.9391304347826,,93.07778,10.2335878132738
fm10-3 prefire ,live,abma,0.161588603535554,9,14.5,21.6,8.8,3.27777777777778,7.58888888888889,,36.42174,0.653926456103894
fm10-3 prefire ,live,cade,1.72612137997736,4,56.75,123.4,8.7,6.375,20.625,,16.18744,6.98537156777516
fm10-3 prefire ,stump,abco,,1,,,,,,,4.04686,
fm10-3 prefire ,stump,cade,,2,,,,,,,8.09372,
fm10-3 prefire ,stump,unk,,1,,,,,,,4.04686,
fm10-4 prefire ,dead,abco,0.462980632699886,3,41.3166666666667,63.8,27.3,,19.5666666666667,,12.14058,1.87361780324786
fm10-4 prefire ,live,abco,2.62946298192174,12,33.7625,165,9.5,3.83333333333333,10.55,,48.56232,10.6410685630198
fm10-4 prefire ,live,cade,0.0421366114662731,2,14.9,21.7,8.1,2,4.5,,8.09372,0.170520967478402
fm10-4 prefire ,stump,abco,,1,,,,,,,4.04686,
fm10-5 prefire ,dead,abco,0.00679290871522453,1,9.3,9.3,9.3,,4,,4.04686,0.0274899505632935
fm10-5 prefire ,dead,abma,0.136347477360287,3,22.3,32.7,10.7,,6.73333333333333,,12.14058,0.551779152230252
fm10-5 prefire ,live,abco,0.282269743730553,3,26.4333333333333,58,9.4,6.5,13.3333333333333,,12.14058,1.14230613511342
fm10-5 prefire ,live,abma,0.177364896443719,2,33.3,37.8,28.8,7.5,19.15,,8.09372,0.717770904822228
fm10-5 prefire ,live,abma ,0.01539380400259,1,14,14,14,4,7,,4.04686,0.0622965696659213
fm10-5 prefire ,live,cade,0.674937409502741,13,20.1461538461538,69.3,7.6,3.73076923076923,8.44615384615385,,52.60918,2.73137720502026
fm10-5 prefire ,live,pila,0.859890037603043,3,53.3333333333333,88.1,18.6,11.1666666666667,21,,12.14058,3.47985459757425
fm10-6 prefire ,dead,abco,2.60520910123786,8,54.79375,125.4,8.3,,7.9,,32.37488,10.5429165034355
fm10-6 prefire ,live,abco,0.922048019050644,20,21.22,56.4,8.1,6.3,11.5,,80.9372,3.73139924637529
fm10-6 prefire ,live,abma,0.00708821842466197,1,9.5,9.5,9.5,2,4,,4.04686,0.0286850276140275
fm10-6 prefire ,live,cade,0.00817128249198705,1,10.2,10.2,10.2,2,5,,4.04686,0.0330680362655227
fm10-6 prefire ,live,pila,1.55515904936165,2,98.7,111.3,86.1,19.5,47,,8.09372,6.2935109504997
fm10-6 prefire ,stump,pila,,1,,,,,,,4.04686,
fm10-7 prefire ,dead,abco,0.0339794661412272,1,20.8,20.8,20.8,,7,,4.04686,0.137510142348287
fm10-7 prefire ,dead,cade,0.0130698108370969,1,12.9,12.9,12.9,,5,,4.04686,0.0528916946842141
fm10-7 prefire ,live,abco,2.54628833467025,16,36.13125,119.3,5,10.65625,20.3625,,64.74976,10.3044724100436
fm10-7 prefire ,live,abco ,0.167136656161794,2,30.15,42.6,17.7,10,15.5,,8.09372,0.676378648354918
fm10-7 prefire ,live,cade,0.113131107650259,3,20.1666666666667,29.3,8.7,3.33333333333333,8.5,,12.14058,0.457825754305526
fm10-7 prefire ,stump,pila,,2,,,,,,,8.09372,
fm10-8 prefire ,live,abco,0.621905754713819,20,16.105,63.2,8.3,3.7,8.39,,80.9372,2.51676552252116
fm10-8 prefire ,live,cade,0.0149641912072116,2,9.75,10.2,9.3,2.5,4.25,,8.09372,0.0605579868288163
fm10-8 prefire ,live,pila,2.27519245061035,2,120.15,127.1,113.2,24.5,44.5,,8.09372,9.20738532067699
fm10-8 prefire ,stump,pila,,3,,,,,,,12.14058,
fm10-9 prefire ,dead,abco,0.60383766996486,3,49.8,62.6,42.3,,4.33333333333333,,12.14058,2.44364651307399
fm10-9 prefire ,live,abco,0.981212062699373,15,25.1333333333333,66,8.3,6.05333333333333,11.0333333333333,,60.7029,3.97082784805559
fm10-9 prefire ,live,cade,0.00541060794764502,1,8.3,8.3,8.3,2.5,4,,4.04686,0.0218959728790067
fm19-1 prefire ,dead,abco,0.582957074392776,2,59.9,71,48.8,,18,,8.09372,2.35914566607715
fm19-1 prefire ,live,abco,1.21683858030208,12,31.3583333333333,61,7.9,3.39166666666667,14.1583333333333,,48.56232,4.92437537708127
fm19-1 prefire ,live,cade,0.109407534957591,4,17.7,24.6,9.6,1.75,5.75,,16.18744,0.442756976918478
fm19-1 prefire ,stump,amba,,1,,,,,,,4.04686,
fm19-10 prefire ,dead,abco,2.98902670415535,7,51.7571428571429,139.8,12.6,,10.3142857142857,,28.32802,12.0961726079781
fm19-10 prefire ,live,abco,1.22001473047486,8,34.7625,100,10.2,10.625,18.875,,32.37488,4.93722881216948
fm19-10 prefire ,live,abco ,0.0675583792191217,2,18,28.3,7.7,4.5,8.5,,8.09372,0.273399302526695
fm19-10 prefire ,live,abma,1.59016424550428,11,40.0181818181818,63.5,15.5,12,21.1818181818182,,44.51546,6.43517207856144
fm19-10 prefire ,live,pila,0.848524540780518,4,48.125,74.5,25.5,7.3,15.05,,16.18744,3.43386002310305
fm19-10 prefire ,stump,abma,,1,,,,,,,4.04686,
fm19-11 prefire ,dead,abco,0.465569894095066,4,35.1,50.4,8.6,,9.125,,16.18744,1.88409618161756
fm19-11 prefire ,live,abco,0.346148532554157,9,19.9111111111111,37.7,9.5,3.05555555555556,8.55555555555556,,36.42174,1.40081465045212
fm19-11 prefire ,live,abco ,0.0589645525152268,1,27.4,27.4,27.4,3,12,,4.04686,0.238621288991771
fm19-11 prefire ,live,cade,0.0237787147950211,1,17.4,17.4,17.4,0.5,6,,4.04686,0.0962291297553792
fm19-11 prefire ,live,pimo,0.321699087727595,1,64,64,64,6,21,,4.04686,1.30187117016129
fm19-12 prefire ,dead,abco,0.177544752623137,4,19.225,43,7.8,,9.25,,16.18744,0.718498757600468
fm19-12 prefire ,dead,cade,0.0779311327631118,1,31.5,31.5,31.5,,6.5,,4.04686,0.315376383933727
fm19-12 prefire ,live,abco,1.32854654648026,15,27.7333333333333,64.2,8.3,9.18666666666667,15.4933333333333,,60.7029,5.37644187708911
fm19-12 prefire ,live,cade,1.73995852482009,7,40.8285714285714,130,10.2,4.71428571428571,13.4642857142857,,28.32802,7.04136855575344
fm19-12 prefire ,live,pije,0.848125558513512,5,36.62,82.3,8.2,9.3,16.2,,20.2343,3.43224539772599
fm19-12 prefire ,stump,abco,,1,,,,,,,4.04686,
fm19-13 prefire ,dead,abco,,2,,,,,19,,8.09372,
fm19-13 prefire ,dead,abma,0.236719791846154,1,54.9,54.9,54.9,,2,,4.04686,0.957971856830528
fm19-13 prefire ,live,abco,0.727619758458492,10,26.365,53.1,8.3,4.55,13.4,,40.4686,2.94457529571534
fm19-13 prefire ,live,abma,1.82845876066804,3,86.6666666666667,108.8,73.1,21.6666666666667,35.6666666666667,,12.14058,7.39951662019708
fm19-13 prefire ,stump,abma,,1,,,,,,,4.04686,
fm19-14 prefire ,dead,abco,0.0196066797510539,1,15.8,15.8,15.8,0.4,1.4,,4.04686,0.07934548801735
fm19-14 prefire ,live,abco,0.006647610054996,1,9.2,9.2,9.2,0.1,4,,4.04686,0.0269019472271611
fm19-14 prefire ,live,cade,0.0629017535083382,1,28.3,28.3,28.3,0.1,6.9,,4.04686,0.254554590202754
fm19-14 prefire ,live,pipo,0.00950331777710912,1,11,11,11,0.2,4,,4.04686,0.0384585965794718
fm19-15 prefire ,dead,abco,1.1193117633622,10,35.8,60,21.8,,7.26,,40.4686,4.52969800267995
fm19-15 prefire ,dead,abco ,0.76279204806038,6,38.1833333333333,62.3,27.2,,11.2333333333333,,24.28116,3.08691262761363
fm19-15 prefire ,live,abco,1.50583761549662,17,30.7882352941177,51.7,9.1,,13.7352941176471,,68.79662,6.09391401264865
fm19-15 prefire ,live,abco ,0.727817482446128,13,23.4769230769231,56.6,8.3,,9.80769230769231,,52.60918,2.94537545701194
fm19-15 prefire ,live,pila,0.393691824977259,1,70.8,70.8,70.8,12,24.9,,4.04686,1.59321569882747
fm19-15 prefire ,live,pipo,0.197923478768811,1,50.2,50.2,50.2,8,23.5,,4.04686,0.800968609290349
fm19-15 prefire ,stump,abco,,4,,,,,,,16.18744,
fm19-16 prefire ,dead,abco,0.0448627284914256,1,23.9,23.9,23.9,,7.5,,4.04686,0.181553181422811
fm19-16 prefire ,dead,abco ,1.05683176866761,1,116,116,116,,20,,4.04686,4.27685021135019
fm19-16 prefire ,live,abco,5.04440741458116,22,37.6954545454545,162.2,7.6,,15.2272727272727,,89.03092,20.4140105897719
fm19-16 prefire ,live,abco ,0.196135912548918,5,19.92,32.7,9.7,,9.7,,20.2343,0.793734579057714
fm19-16 prefire ,live,abma,0.889523895706192,6,39.9833333333333,65.1,16.1,1.975,20.3333333333333,,24.28116,3.59977867257756
fm19-17 prefire ,live,cade,0.0123912268239215,2,8.85,9.6,8.1,0.525,5.25,,8.09372,0.0501455601846551
fm19-17 prefire ,live,pila,0.0145267244301992,1,13.6,13.6,13.6,0.04,8.5,,4.04686,0.0587876200275959
fm19-17 prefire ,live,pipo,2.74739974458429,22,39.3272727272727,65.4,31.8,0.273181818181818,17.5909090909091,,89.03092,11.1183421303684
fm19-17 prefire ,stump,cade,,1,,,,,,,4.04686,
fm19-17 prefire ,stump,pipo,,1,,,,,,,4.04686,
fm19-18 prefire ,"","",,1,,,,,,,4.04686,
fm19-18 prefire ,"",abco,,2,,,,,,,8.09372,
fm19-18 prefire ,dead,abco,0.524574501916626,7,27.4142857142857,55.9,8.9,,11.6142857142857,,28.32802,2.12287956882632
fm19-18 prefire ,dead,abco ,0.0366820212214778,2,15.05,17.7,12.4,,4.25,,8.09372,0.14844700440035
fm19-18 prefire ,live,abco,0.547772807468897,7,30.4857142857143,44,20.1,1.28571428571429,13.4285714285714,,28.32802,2.21675986363358
fm19-18 prefire ,live,abco ,0.229638642004963,2,38.15,40.7,35.6,,18,,8.09372,0.929315434784204
fm19-18 prefire ,live,cade,0.361255666227107,12,18.1583333333333,36.4,10.8,0.4825,7.375,,48.56232,1.46195110542783
fm19-18 prefire ,live,pipo,2.13870909936779,2,91.15,164,18.3,,18.5,,8.09372,8.65505630586755
fm19-19 prefire ,"",abco,,2,,,,,,,8.09372,
fm19-19 prefire ,dead,abco,0.0107513154587477,1,11.7,11.7,11.7,0.5,4.5,,4.04686,0.0435090684773876
fm19-19 prefire ,dead,abco ,0.0660519855417254,1,29,29,29,,8,,4.04686,0.267303138209387
fm19-19 prefire ,dead,cade,0.0226257502911537,2,12,12.2,11.8,1.4,4.5,,8.09372,0.0915632438232582
fm19-19 prefire ,live,abco,0.200874219668695,3,27.6333333333333,39.2,16.1,1.76666666666667,16.3333333333333,,12.14058,0.812909844608454
fm19-19 prefire ,live,abco ,0.0147411381288067,1,13.7,13.7,13.7,1,6,,4.04686,0.0596553222479427
fm19-19 prefire ,live,cade,1.16142873987439,7,34.5571428571429,97.5,9.5,,10.5428571428571,,28.32802,4.70013951024807
fm19-19 prefire ,live,pila,0.226804140033262,2,31.8,52.6,11,2.75,11.25,,8.09372,0.917844602135005
fm19-19 prefire ,live,pipo,0.395919214168654,1,71,71,71,,27,,4.04686,1.60222963105056
fm19-2  prefire ,dead,abco,0.909315144025644,1,107.6,107.6,107.6,,3,,4.04686,3.67987108375162
fm19-2  prefire ,live,cade,0.153438526793979,1,44.2,44.2,44.2,5,13,,4.04686,0.620944236541482
fm19-2 prefire ,live,abco,2.03198369913821,15,35.4933333333333,81.4,7.8,7.7,15.1833333333333,,60.7029,8.22315355269444
fm19-2 prefire ,live,abma,0.0380132711084365,1,22,22,22,6,8.5,,4.04686,0.153834386317887
fm19-2 prefire ,live,cade,0.162765915382487,7,15.0285714285714,29.2,7.9,1.72857142857143,5.92857142857143,,28.32802,0.658690872324772
